,key_rdate,key_title,label
6101,2021-02-10 08:29:00,"마이더스AI, 美마리화나 법인 MFM 인수 완료",0
6102,2021-02-10 08:41:00,"영림원소프트랩, 실적 대비 주가 저평가 매력 부각-유안타증권",1
6103,2021-02-10 09:02:00,"키움증권, 지난해 영업이익 9천549억원…101.59% 증가",1
6104,2021-02-10 09:18:00,"코스피, 외국인·기관 동반 순매도에 약세",2
6105,2021-02-10 09:21:00,"[특징주] 이수앱지스·바이넥스, 러시아 백신 수탁생산 추진 소식에 '급등'",1
6106,2021-02-10 09:27:00,"[특징주]HMM, 10년 만의 흑자 전환…'어닝 서프라이즈'에 강세",1
6107,2021-02-10 09:28:00,"[특징주] 마이더스AI, 美 마리화나 법인인수 완료에 강세",1
6108,2021-02-10 09:37:00,"[특징주] 대림제제, 작년 호실적 기록에 급등세",1
6109,2021-02-10 09:46:00,"한국투자증권, 테슬라·S&P500 기초자산 월지급식 ELS 공모",0
6110,2021-02-10 09:47:00,"[특징주] '애플카 쇼크' 기아차, 3거래일 만에 반등",1
6111,2021-02-10 10:38:00,"GS리테일, 호실적 기대감에도 GS홈쇼핑 합병 불확실성 커",1
6112,2021-02-10 10:46:00,"나노스, 신규 바이오 사업에 300억 투자...3일 연속 상승",1
6113,2021-02-10 10:48:00,"혼조 증시, 설 연휴 앞두고 주요국 이벤트 '촉각'",0
6114,2021-02-10 10:56:00,"박셀바이오, 이준행·이제중 각자 대표이사로 변경",0
6115,2021-02-10 13:31:00,"코스피, 外人 수급 변동에 등락…3,080선 보합권 흐름",0
6116,2021-02-10 13:48:00,"씨이랩, 공모가 3만5000원 결정...경쟁률 1371대 1",0
6117,2021-02-10 13:57:00,"오버행 축소 키움증권, 자본확충 나설까?",0
6118,2021-02-10 13:59:00,"현대·기아차, '애플카 협상 중단'에 휘청…증권가 전망은",2
6119,2021-02-10 14:36:00,"수젠텍, 작년 영업익 225억 달성…영업이익률 54% 달해",1
6120,2021-02-10 15:35:00,(마감)코스피 기관 9184억 매도 우위,2
6121,2021-02-10 15:54:00,"금호석유, 코로나 특수로 이익률 급등",1
6122,2021-02-10 16:05:00,"코스피, 옵션만기일 3100선 탈환…0.52% 올라",1
6123,2021-02-10 16:14:00,"한국투자증권, 지난해 당기순이익 7천83억 원…위탁매매·IB 실적 견인",1
6124,2021-02-11 10:00:00,"[센터장에게 묻는다] 오현석·윤석모 ""개인, 올해 수급 결정…2700~3300p""",0
6125,2021-02-11 12:00:00,"[센터장에게 묻는다] 이경수 ""상승여력 有...2800~3500포인트""",0
6126,2021-02-11 14:00:00,"[센터장에게 묻는다] 김학균 ""올해 개인투자자 직접투자 지속""",0
6127,2021-02-12 10:00:00,"[센터장에게 묻는다] 신동준·유승창 ""5월 조정 가능성...상저하고""",0
6128,2021-02-12 12:00:00,"[센터장에게 묻는다] 황승택 ""금리 상승하면 무형자산보다 유형자산 주목""",0
6129,2021-02-12 14:00:00,"[센터장에게 묻는다] 윤창용 "" 2500~3300p 전망…대외 이슈 부각""",0
6130,2021-02-13 10:00:00,"[센터장에게 묻는다] 조익재 ""금리 오르면 주가 일시적 급락할수도""",0
6131,2021-02-13 12:00:00,"[센터장에게 묻는다] 이승우 ""2720~3420p…주요국 정책 방향성 중요""",0
6132,2021-02-13 14:00:00,"[센터장에게 묻는다] 김형렬 ""코스피, 금융→실적 장세 전환 전망""",1
6133,2021-02-14 10:00:00,"[센터장에게 묻는다] 정연우 ""이익 개선·밸류에이션 확장…고점 경신 충분""",1
6134,2021-02-14 12:00:00,"[센터장에게 묻는다] 서철수 ""혁신 테마 ETF 장기보유 추천""",0
6135,2021-02-14 14:00:00,"[센터장에게 묻는다] 김승현 ""글로벌 유동성 정책 투자심리 변수""",0
6136,2021-02-15 06:05:00,[코스피·코스닥 전 거래일(10일) 주요공시],0
6137,2021-02-15 08:12:00,"넷마블, 투자자산 가치 상승·펀더멘털 개선…밸류에이션 부담↓-신한금융투자",1
6138,2021-02-15 08:28:00,"웅진씽크빅, '스마트올'로 성장동력 확보-현대차증권",1
6139,2021-02-15 08:30:00,"하이트진로, 사회적 거리두기 완화 '주목'-키움증권",1
6140,2021-02-15 08:33:00,"네이버, 쿠팡 美 상장 수혜 기대...목표가↑-현대차證",1
6141,2021-02-15 08:46:00,"넷마블, 올해 신작 출시로 실적 반등 예상…목표가 ↑-KB증권",1
6142,2021-02-15 08:57:00,"휴림로봇, 작년 연결기준 순이익 흑자전환…510억 달성",1
6143,2021-02-15 09:16:00,"[특징주]SK이노베이션, '배터리 소송' 패소에 하락",2
6144,2021-02-15 09:25:00,[특징주]쿠팡 뉴욕증시 상장 추진에 관련주 급등,1
6145,2021-02-15 09:29:00,"[특징주] 카카오·네이버, 동반 사상 최고가",1
6146,2021-02-15 09:30:00,"코스피, 美증시 훈풍·외인 매수에 1% 넘게 올라",1
6147,2021-02-15 09:38:00,"한국투자증권, 영업점 고객대상 IRP 가입∙이전 이벤트",0
6148,2021-02-15 09:39:00,"[특징주] '5만달러 목전' 비트코인, 관련주도 동반 강세",1
6149,2021-02-15 09:44:00,"[특징주] 에쓰오일, 정유사 중 4분기 유일 흑자…52주 신고가 경신",1
6150,2021-02-15 09:47:00,"신영자산운용, TDF 상품 신규 출시",0
6151,2021-02-15 09:59:00,"제노코, 증권신고서 제출…3월 수요예측·청약",0
6152,2021-02-15 10:06:00,"KB증권, 웰스가이드 연금자문앱에 Open-API 탑재 오픈",0
6153,2021-02-15 10:31:00,"씨젠, 前 KT CFO 김범준 부사장 경영지원총괄에 임명",0
6154,2021-02-15 10:32:00,"오로스테크놀로지, 수요예측 경쟁률 1천260대 1···공모가 2만1천원 확정",0
6155,2021-02-15 10:35:00,"제일전기공업, 북미 최대 에너지솔루션 기업향 공급물량 확대",1
6156,2021-02-15 11:17:00,"키움증권, 지난해 영업익 9천549억 원…역대 최대 실적 달성",1
6157,2021-02-15 13:00:00,"예탁원 ""불법공매도 막는다""…3월 대차거래 관리 시스템 오픈",0
6158,2021-02-15 13:02:00,"그리티, 봄 시즌 앞두고 신상 언더웨어 제안",0
6159,2021-02-15 13:30:00,지속되는 인플레이션 압력...증시충격 우려 '갑론을박',0
6160,2021-02-15 14:00:00,"코나아이, 부산 지역화폐 '동백전' 운영대행 우선협상자 선정",0
6161,2021-02-15 14:01:00,"엘앤케이바이오 ""美자회사 브랜드 'XYPAN' FDA 승인""",1
6162,2021-02-15 14:18:00,"나이벡, 글로벌 제약사와 동소이식 종양모델 관련 연구협력 확대",1
6163,2021-02-15 14:33:00,"[스톡why] 시큐브, 매매거래정지…무슨 일이?",0
6164,2021-02-15 14:39:00,"넥스트아이, 배당금 늘리고 신사업 투자 확대",1
6165,2021-02-15 15:21:00,"NH투자증권, 'THE100 매거진' 58호 발간",0
6166,2021-02-15 15:33:00,(마감)코스피 외국인 7261억 순매수,1
6167,2021-02-15 15:51:00,"삼성중공업, 초대형 LN컨테이너선 5척 수주...7800억 규모",1
6168,2021-02-15 15:52:00,"코스피, 외국인 매수에 46P 상승…12거래일만에 3140 회복",1
6169,2021-02-15 16:00:00,"퓨쳐켐, 美ACNM 최우수 논문 연구상 수상",1
6170,2021-02-15 16:51:00,"키움證, 지난해 영업이익 9천549억원…역대 최대 실적",1
6171,2021-02-15 18:59:00,"삼성증권, 업계 최초 ESG 인증등급 채권발행",0
6172,2021-02-16 08:30:00,"모두투어, 코로나19 장기화 버틸 재무적 체력 '주목'=유안타證",0
6173,2021-02-16 08:34:00,"제주항공, 추가 유동성 확보 여부 확인 필요-하나금융투자",0
6174,2021-02-16 08:38:00,"한솔제지, 특수용지 판가 하락에 실적 부진 …목표가 8%↓-KB證",2
6175,2021-02-16 08:44:00,"강원랜드, 배당 리스크 경계 필요-유안타",0
6176,2021-02-16 09:14:00,"[특징주]피엔에이치테크, 코스닥 이전 상장 첫날 강세",1
6177,2021-02-16 09:33:00,"[특징주]파루, 관리종목 지정 우려에 급락",2
6178,2021-02-16 09:39:00,"라임코리아, 올해 킥보드 1만4천대 추가… '2021 비전' 발표",0
6179,2021-02-16 09:40:00,"코스피, 개인·외국인 '사자'에 1%대 상승세…3170 회복",1
6180,2021-02-16 09:49:00,"[특징주] 네이버, 장중 40만원 돌파…52주 신고가 경신",1
6181,2021-02-16 09:58:00,"[특징주]동구바이오제약, 무증 소식에 이틀째 52주 신고가 경신",1
6182,2021-02-16 13:36:00,"이지케어텍, 3분기 영업익 11억 달성…전년比 47%↑",1
6183,2021-02-16 13:56:00,"금감원 ""불법공매도·주식리딩방 등 증권범죄 엄정 대처""",0
6184,2021-02-16 14:03:00,"KTB네트워크, IPO 추진…연내 코스닥 상장 목표",0
6185,2021-02-16 15:08:00,The Nature Holdings signed a 'National Geographics' license extension agreement with Disney.,0
6186,2021-02-16 15:09:00,"IBK자산운용, 'IBK 켄쇼 4.0 레볼루션 펀드' 2천 억 돌파",1
6187,2021-02-16 15:17:00,"토스증권 등 7개 금융투자회사, 금융투자협회 정회원 신규 가입",0
6188,2021-02-16 15:33:00,NH-아문디자산운용 '100년 기업 그린 코리아 펀드' 설정액 2천억 돌파,0
6189,2021-02-16 15:38:00,(마감)프로그램 736억 매도 우위,2
6190,2021-02-16 15:38:00,(마감)프로그램 736억 매도 우위,2
6191,2021-02-16 15:40:00,"에이치엘비, FDA 임상 결과 허위공시 혐의 반박…시장반응 '싸늘'",0
6192,2021-02-16 15:42:00,"예탁원, 전자투표(K-VOTE) 온라인 실무연수 운영",0
6193,2021-02-16 16:09:00,"코스피, 개인·외인 쌍끌이…3거래일 연속 오르며 3160 회복",1
6194,2021-02-16 16:35:00,"미래에셋대우, '2020년 컴플라이언스 대상'에서 대상(금융위원장상) 수상",1
6195,2021-02-16 16:53:00,"미래산업, 작년 영업익 12.6억…흑자전환",1
6196,2021-02-16 17:46:00,"“제주항공, 거리두기 완화로 소폭 회복 기대”",1
6197,2021-02-16 20:23:00,"'허위 공시 의혹' 에이치엘비 ""당국 조사 맞지만 사실관계 소명 노력 중""",0
6198,2021-02-17 08:13:00,"LG전자, 올해 1분기 '깜짝 실적' 기대...목표가↑-KB證",1
6199,2021-02-17 08:20:00,"KT, 배당금 지급 등 우호적인 주주환원 정책 주목-KB증권",0
6200,2021-02-17 08:40:00,"CJ, 올리브영 통한 기업가치 상승 기대 요인-하나금융투자",1
6201,2021-02-17 08:40:00,"에스에프에이, OLED 투자 재개 모멘텀…목표가↑-신한금투",1
6202,2021-02-17 08:41:00,"펄어비스, 올 하반기 '붉은사막' 출시 앞두고 기대감 ↑-KB證",1
6203,2021-02-17 08:48:00,"선데이토즈, 신작 출시 효과…올해 매출 217억 원 추가 기대-신한금융투자",1
6204,2021-02-17 08:49:00,"바이오리더스, 외부서 임상3상 자금 안정적 확보",1
6205,2021-02-17 08:54:00,"씨이랩, 청약 경쟁률 195.5대 1…24일 코스닥 상장",0
6206,2021-02-17 09:18:00,"[특징주]휴맥스, 대규모 유상증자 결정에 급락",2
6207,2021-02-17 09:20:00,"[특징주] 은행주, 美 국채 금리 상승에 상승",0
6208,2021-02-17 09:26:00,"[특징주]클래시스, 최대주주 특수관계인 대규모 블록딜에 약세",2
6209,2021-02-17 09:36:00,"[특징주] '허위공시 논란' 에이치엘비, 하루 만에 반등",1
6210,2021-02-17 09:44:00,"[특징주] 다날, 암호화폐 결제 서비스 제공 소식에 '上'",1
6211,2021-02-17 09:46:00,"코스피, 美 국채 금리 급등에 하락 출발",2
6212,2021-02-17 09:53:00,"[특징주] 덴티스, 증권사 호평에 10%대 급등",1
6213,2021-02-17 09:56:00,"나이벡, 글로벌 제약사와 유전자 기반 약물전달 물질 이전 계약 체결",1
6214,2021-02-17 10:06:00,"필로시스헬스케어, 코로나19 검체채취키트 美·UAE에 1차 납품 완료",0
6215,2021-02-17 10:07:00,"키움증권, 100달러로 투자할 수 있는 ETF 세미나 개최",0
6216,2021-02-17 10:15:00,"뉴지랩, 콜드체인 선도기업 한울티엘 지분 100% 인수",0
6217,2021-02-17 10:17:00,"디지탈옵틱, 전환사채 200억 납입 완료…바이오 신사업 탄력",1
6218,2021-02-17 10:29:00,"하이비젼시스템 ""자회사 큐비콘, 설립 3년만에 영업익 흑자전환""",1
6219,2021-02-17 10:33:00,"태웅로직스, 인재 육성 위한 'TaeSLA' 프로그램 가동",0
6220,2021-02-17 11:01:00,"큐렉소, 재활로봇 모닝워크 S200 식약처 허가 획득",1
6221,2021-02-17 13:30:00,"삼성증권, BGF리테일과 'CU+삼성증권통장' 제휴서비스",0
6222,2021-02-17 13:39:00,"코스피, 外人·기관 동반 매도에 1%대 하락",2
6223,2021-02-17 13:50:00,"브이티지엠피, 한국세라믹기술원과 수소연료전지 안전시스템 개발협약",1
6224,2021-02-17 14:04:00,[스톡why] '문양근 회장-GTF-스와니코코' 지배구조 개편 마침표,0
6225,2021-02-17 14:06:00,SK Innovation succeeded in digital transformation of Ulsan CLX,0
6226,2021-02-17 15:31:00," 원/달러 환율 7.4원 오른 1,107.5원(마감)",1
6227,2021-02-17 15:38:00,"'작년 최대 실적' KMH, 100% 무상증자 소식에…상한가 직행",1
6228,2021-02-17 15:43:00,[초점] '에이치엘비' 또 급락…코스닥 암초되나,2
6229,2021-02-17 16:00:00,"펌텍코리아, 지난해 영업익 274억…전년比 2%↑",1
6230,2021-02-17 16:01:00,"홍남기 “25만호 신규 공공택지, 2분기까지 후보지 발표”",0
6231,2021-02-17 16:26:00,"코스피, 기관 1.3조 매물 폭탄에 1% 가까이 하락",2
6232,2021-02-17 19:35:00,"""모두 거짓이었나?"" 中 드론택시 이항, 주가 63% 급락…서학개미 날벼락",2
6233,2021-02-18 07:30:00,[스튜디오산타클로스㊤] '본업' 한계 느꼈나…바이오로봇사업 눈독,0
6234,2021-02-18 08:09:00,"신세계, 올해 기저효과 기대...목표가↑-이베스트證",2
6235,2021-02-18 08:18:00,"한국콜마, 자회사 HK이노엔 실적 모멘텀 강화…하나금융투자",1
6236,2021-02-18 08:32:00,"파트론, 올해 센서·라우터·전장부품 등 신성장군 매출 성장 전망-대신",1
6237,2021-02-18 08:32:00,"LG이노텍, 경쟁사 이슈에 따라 향후 점유율 확대 기대-NH證",1
6238,2021-02-18 08:35:00,"F&F, 중국사업 확장가도...목표가↑-한투證",1
6239,2021-02-18 08:40:00,"서진시스템, 여전히 저평가 구간…목표가 10.9%↑-SK證",1
6240,2021-02-18 08:49:00,"감마누, 中하이난 면세점 사업 자금조달 순항…80억 CB 납입 완료",1
6241,2021-02-18 08:53:00,"마이더스AI, 美마리화나 재배단지 추가 인수 추진",0
6242,2021-02-18 09:00:00,"마스턴투자운용, 亞太지역 상업용 부동산 투자규모 세계 8위",0
6243,2021-02-18 09:07:00,"[특징주] 삼보산업, 90억 파생상품 거래 손실 소식에 약세",2
6244,2021-02-18 09:28:00,"'9600조원' 굴리는 블랙록도 비트코인 투자…""조금 해봤다""",0
6245,2021-02-18 09:29:00,"[특징주]다날, '페이코인' 급등에 이틀째 상한가",1
6246,2021-02-18 09:30:00,"[특징주] 엠투아이, 100% 무상증자 결정에 52주 신고가",1
6247,2021-02-18 09:35:00,"나이벡, 폐섬유증 등 신약후보 물질 미국계 제약사에 공급",0
6248,2021-02-18 09:36:00,[특징주]비트코인 5만달러 돌파…암호화폐 관련주 강세,1
6249,2021-02-18 09:39:00,"대한뉴팜, 가축 질병예방 보조사료 제품 신규 출시",0
6250,2021-02-18 09:41:00,"코스피, 美 증시 혼조에 하락 출발…개인만 사들여",2
6251,2021-02-18 09:48:00,"우리기술 ""자회사 케이에스씨, 인도 국방부 추진 프로젝트 참여""",0
6252,2021-02-18 09:58:00,"대한그린파워, 한국동서발전·남동발전 등과 해상풍력단지 공동개발 MOU",1
6253,2021-02-18 10:04:00,"[특징주] 세원, 제2의 테슬라 루시드모터스 상장 소식에 '上'",1
6254,2021-02-18 10:09:00,"[특징주] 빅히트, 유니버설뮤직그룹과 협업 소식에 강세",1
6255,2021-02-18 11:39:00,[0218오전특징] 센트랄모텍 루시드 상장 소식에 급등 외 눈에 띄는 종목들,1
6256,2021-02-18 12:00:00,공모주 광풍에 지난해 청약경쟁률 두 배로 뛰었다,1
6257,2021-02-18 12:46:00,"알에스오토메이션, 美 로크웰과 스마트팩토리 솔루션 파트너십 체결",1
6258,2021-02-18 12:55:00,"투교협,'글로벌 리츠 시황과 향후 전망' 온라인 특강",0
6259,2021-02-18 13:22:00,"제이엘케이, 팜어스와 AI 신약개발 연구 업무협약 체결",1
6260,2021-02-18 13:31:00,"[스톡why] 주인 잃은 명성티엔에스, 상장 3년 안돼 상폐 위기",2
6261,2021-02-18 14:26:00,"트루윈, 한화시스템 열상엔진 모듈 '퀀텀레드' 독점생산 협약",1
6262,2021-02-18 15:04:00,"삼성증권, 해외주식 거래 시 최대 100달러 지원 이벤트",0
6263,2021-02-18 15:20:00,"자안그룹-자안, MP한강 청사진 공개…매출구조 개편할 방침",0
6264,2021-02-18 15:45:00,"[분석] 천보, 잘 나가다 주춤…지금이 매수 기회?",0
6265,2021-02-18 15:55:00,중소기업 미세먼지 저감 지원...‘산업환경개선지원센터’ 설립,0
6266,2021-02-18 16:14:00,"씨젠, 지난해 매출 '1조 클럽'...창사 이래 최대",1
6267,2021-02-18 16:21:00,"솔루엠, 지난해 영업이익 전년대비 59.6% 상승",1
6268,2021-02-18 16:29:00,"코스피, 美 인플레이션 우려에 3100선 붕괴",2
6269,2021-02-18 16:59:00,"금융당국, 매출 부풀린 위니아딤채·시큐브에 과징금 부과",0
6270,2021-02-18 17:33:00,"한국거래소, 'KRX K-뉴딜지수' 첫 정기변경 실시",0
6271,2021-02-19 02:50:00, (18일)  한미반도체 등,0
6272,2021-02-19 08:10:00,"콜마비앤에이치, 올해 수출 본격화…지금이 가장 싸다-하나금투",1
6273,2021-02-19 08:38:00,"롯데제과, 실적 턴어라운드 본격화 기대…목표가 20만원-대신",1
6274,2021-02-19 08:39:00,"삼천리, 겨울용 도시가스 수요 증가로 실적 긍정적-하나금투",1
6275,2021-02-19 08:50:00,"OCI, 폴리실리콘 사업가치 커져…목표가 31%↑-대신증권",1
6276,2021-02-19 08:57:00,옵티머스 제재심 D-DAY...NH투자증권 징계수위 촉각,0
6277,2021-02-19 09:01:00,"에쓰씨엔지니어링, 친환경 수소에너지 설비 구축 신사업 탄력",1
6278,2021-02-19 09:13:00,"[특징주] 파라텍, 불성실공시법인 지정예고에 약세",2
6279,2021-02-19 09:15:00,"[특징주]현대모비스, 대규모 자사주 취득 소식에 상승세",1
6280,2021-02-19 09:23:00,"[특징주] KTB투자증권, 소송 패소 120억 지급 판결에 약세",2
6281,2021-02-19 09:26:00,"한화솔루션, 역사적 밸류에이션 고점…태양광 실적 개선 필요-하나금융투자",1
6282,2021-02-19 09:38:00,[특징주]文 대통령 백신주사기 업체 방문에 세운메디칼 급등,1
6283,2021-02-19 09:46:00,"[특징주] 신풍제약, 'KRX K-뉴딜지수' 편입 소식에 강세",1
6284,2021-02-19 09:55:00,"코스피, 美 국채금리·실업지표 부담에 혼조",0
6285,2021-02-19 09:56:00,"[특징주] 넥센타이어, 실적 부진에 하락세",2
6286,2021-02-19 10:18:00,"LG전자, 최상의 전기차 파트너로 부상",1
6287,2021-02-19 11:05:00,"미래에셋투자와연금센터, '투자와 연금' 2호 발간",0
6288,2021-02-19 14:25:00,"[IPO] 프레스티지바이오로직스 ""국내 빅2 CDMO 도약""",1
6289,2021-02-19 14:55:00,"코윈테크, 44억 규모 2차전지 자동화시스템 장비 납품 계약",1
6290,2021-02-19 15:01:00,"엔시스, 증권신고서 제출...""4월 코스닥 입성 목표""",0
6291,2021-02-19 15:02:00,"바이오리더스, 폴리감마글루탐산 아토피 개선 日 특허 등록",1
6292,2021-02-19 15:03:00,"SK Hynix, Shift from increasing valuation to increasing performance(Shinhan Investment)",0
6293,2021-02-19 15:46:00,"[스튜디오산타클로스㊦] 넥스턴 인수, 420억 잔금지급 가능할까",0
6294,2021-02-19 16:02:00,"코스피, 개인 4300억 매수에 막판 반등…3100선 회복",1
6295,2021-02-19 21:50:00,"금감원, 옵티머스 첫 제재심 결론 못냈다... 내달 4일 재심의",0
6296,2021-02-20 08:00:00,[초점] '상장기업 러시' 커지는 공모시장 과열 우려,0
6297,2021-02-21 06:00:00,[이번주 증시] 금리 상승 부담…外人 순유입 전환시 반도체 업종 유망,0
6298,2021-02-21 16:20:00,"""뉴욕 맨해튼 술집, 25비트코인에 거래""…이색 매물 화제",0
6299,2021-02-22 06:30:00,"[분석] 씨젠, '매출 1조'에도 부진한 주가…외국인만 '줍줍'",2
6300,2021-02-22 07:24:00,Samsung will operate a new foundry line in Pyeongtaek early because of semiconductor shortages,0
6301,2021-02-22 08:26:00,"메디톡스, 美 에볼루스와 합의가치 1490억…목표가↑-하나금투",1
6302,2021-02-22 08:36:00,"한미반도체, 잇단 수주 공시…하반기 실적 가시성 돋보며-하나금융투자",1
6303,2021-02-22 08:48:00,"엠씨넥스, 전장 사업 확대로 외형성장 전망…목표가 6만5,000원↑",1
6304,2021-02-22 08:52:00,"인플레 압력에도 ""美 테이퍼링, 흑인·히스패닉 실업률에 달렸다""",0
6305,2021-02-22 09:10:00,"[특징주] 헬릭스미스, 작년 영업적자 확대에 주가도 약세",2
6306,2021-02-22 09:17:00,"[특징주] 메디톡스, 에볼루스와 합의소식에 상한가",0
6307,2021-02-22 09:22:00,"한세예스24홀딩스 관계사, 엑셀레이터 '스파크랩'과 스타트업투자 협약",1
6308,2021-02-22 09:28:00,"[특징주] 서울식품, 쿠팡 美증시 상장 소식에 연일 급등세",1
6309,2021-02-22 09:36:00,"코스피, 외국인·기관 동반 순매수에 상승 출발",1
6310,2021-02-22 09:37:00,"[특징주] 롯데케미칼, 북미 한파 수혜 기대에 강세",1
6311,2021-02-22 09:45:00,"켄코아에어로스페이스, 美블루오리진 차세대 로켓엔진 프로젝트 참여",0
6312,2021-02-22 09:51:00,"알에프텍, 지난해 영업익 98억…전년比 25.7%↓",2
6313,2021-02-22 09:54:00,"[특징주]상폐 위기 벗은 위니아딤채, 거래재개 첫날 강세",1
6314,2021-02-22 10:03:00,"씨젠, 박성우 M&A 부사장 영입...""신규 성장동력 확보""",1
6315,2021-02-22 10:15:00,"대우조선해양건설, 필리핀 보홀 골프리조트 개발사업 본격화",0
6316,2021-02-22 10:23:00,"비디아이, 플랫바이오와 공동개발 파트너십 구축…바이오사업 탄력",1
6317,2021-02-22 10:28:00,"센트럴인사이트 ""자회사 에이조스바이오, 코스닥 상장 추진""",0
6318,2021-02-22 10:30:00,"메디톡스, 美 소송 합의에 상한가 직행…목표가 줄상향",1
6319,2021-02-22 11:38:00,"은퇴대비 자산관리 TDF, 수탁고 5조 시대…57% 급성장",1
6320,2021-02-22 13:31:00,"[IPO] 나노씨엠에스 ""위조방지 특허기술로 시장 영향력 확대""",1
6321,2021-02-22 14:06:00,"[IPO] 네오이뮨텍, 면역항암제 NT-I7 내세워 글로벌기업 도약",1
6322,2021-02-22 14:09:00,"KB증권, 금융소비자 피해 예방 온라인 금융교육",0
6323,2021-02-22 14:10:00,"자안, 바이오연구소 인수…항염펩타이드 등 특허기술 확보",1
6324,2021-02-22 14:28:00,"국내 증시의 '연기금' 존재감은…""매일 3천억원 매도""",2
6325,2021-02-22 15:18:00,"Hanmi Semiconductor, Continuous order disclosure...Performance visibility in the second half(Hana Financial Investment)",0
6326,2021-02-22 15:18:00,[분석] 3월 코스피·코스닥 지수 정기변경…유리한 종목은,0
6327,2021-02-22 15:35:00,"""'은퇴 절벽' 걱정이라면…파운트 '로보연금' 어떠세요?""",0
6328,2021-02-22 15:46:00,"신라젠 소액주주들, 한국거래소 본사 앞서 집회…보궐선거 투표권 행사 예고",0
6329,2021-02-22 16:04:00,"코스피, 외국인·기관 '팔자'에 하락…3080선 내줘",2
6330,2021-02-22 16:14:00,"미래에셋대우, 국내·해외 선물옵션 이벤트 실시",0
6331,2021-02-22 16:51:00,"맥쿼리, 재생에너지 투자펀드에 16억유로 자금 모집",0
6332,2021-02-22 16:51:00,"상장사, 메자닌 행사 봇물…수급에 새로운 복병되나",2
6333,2021-02-22 16:52:00,[뭔말이지?] 메자닌(Mezzanine),0
6334,2021-02-22 17:09:00,"멕아이씨에스, 800만주 무상증자 100% 시행",0
6335,2021-02-22 19:51:00,"뉴로스, 갑작스러운 하한가 ""30% 하락""",2
6336,2021-02-23 01:09:00, (23일) 공모주청약=하나머스트7호기업인수목적(하나),0
6337,2021-02-23 07:16:00,"Lim Jong-sung of the Democratic Party of Korea criticized, ""POSCO's biggest risk is Choi Jeong-woo... step down voluntarily.""",0
6338,2021-02-23 08:10:00,"엠씨넥스, 전장사업 하반기 회복 전망-현대차證",1
6339,2021-02-23 08:23:00,"한솔케미칼, 올해 사상 최대 실적 전망-하이투자증권",1
6340,2021-02-23 08:34:00,"셀트리온, 작년 4분기 실적 추정치 하회…렉키로나주는 주목",2
6341,2021-02-23 08:36:00,"현대백화점, THE 현대 등 신규점 매출 성장 기대↑…교보증권",1
6342,2021-02-23 08:40:00,1월 국내기업 자본시장 조달액 15.4조...'회사채 늘고 주식 줄고',2
6343,2021-02-23 08:50:00,"리노공업, 올 1분기 매출 600억 전망...목표가↑-하나금투",1
6344,2021-02-23 08:51:00,"엔씨소프트, 확률형아이템 규제 강화에 주가 하락 과도-NH證",2
6345,2021-02-23 08:57:00,"휴림로봇 테미, 테미센터로 활용성 개선…화상회의도 지원",1
6346,2021-02-23 09:04:00,"아이엠이연이, 루미엠과 국내외 희토류 유통사업 관련 MOU",1
6347,2021-02-23 09:14:00,"[특징주] 포스코강판, 전기차부품 등 신사업 기대감에 이틀째 강세",1
6348,2021-02-23 09:17:00,"[특징주] 클리노믹스, 영업적자 확대 소식에 약세",2
6349,2021-02-23 09:22:00,"[특징주] 세방전지, 현대차 배터리팩 납품사 거론 소식에 강세",1
6350,2021-02-23 09:35:00,"[특징주] HSD엔진, 최대주주 지분 매각 소식에 하락세",2
6351,2021-02-23 09:44:00,[특징주]비트코인 급락에 관련주 동반 약세,2
6352,2021-02-23 09:45:00,"코스피, 美 기술주 급락에 하락 출발…3040선도 붕괴",2
6353,2021-02-23 09:52:00,"[특징주]켄코아에어로스페이스, 美 블루오리진 계약에 이틀째 강세",1
6354,2021-02-23 10:01:00,"보성파워텍, 필리핀 제3이동통신(DITO) 통신탑 자재공급계약 체결",1
6355,2021-02-23 10:12:00,"카카오페이증권, 주식형 펀드 3종 출시",0
6356,2021-02-23 11:39:00,"삼성증권, 업계 최초 '중개형 ISA' 출시",0
6357,2021-02-23 11:42:00,"대신증권, ""국내주식 매일 거래하고 축하금도 받으세요""",0
6358,2021-02-23 11:44:00,"키움증권, ETF 거래 이벤트 실시",0
6359,2021-02-23 11:48:00,"유안타증권, 해외주식 ELS 등 파생결합증권 4종 공모",0
6360,2021-02-23 13:38:00,"브이티지엠피 ""마스크 사업은 임대차 계약…제조·판매 책임 없어""",0
6361,2021-02-23 14:28:00,"[IPO] 싸이버원 ""보안관제 전문성 기반 융합보안시장 선점""",1
6362,2021-02-23 14:32:00,"신영증권, 머서와 협업하는 '신영 TDF 시리즈' 판매",0
6363,2021-02-23 14:42:00,"보성파워텍, 필리핀 제3이동통신(DITO) 통신탑 자재공급계약",1
6364,2021-02-23 15:21:00,"NCSOFT 'Regulations on probabilistic items' issue, The impact will not be significant(NH Investment & Securities)",0
6365,2021-02-23 15:31:00,"서울IR네트워크, 선한미디어와 동영상 제작 협약",1
6366,2021-02-23 15:37:00,(마감)코스피 기관 3004억 매수 우위,1
6367,2021-02-23 15:53:00,"나노스, 홀센서 글로벌 시장점유율 2위로 껑충",1
6368,2021-02-23 16:09:00,"코스피, 외국인 '팔자'에 이틀째 약세…3070선 마감",2
