id,Rings
95840,11.756906
95841,6.2148056
95842,10.677638
95843,8.247258
95844,8.053198
95845,12.451146
95846,6.2148056
95847,10.434308
95848,9.002056
95849,10.514912
95850,9.569204
95851,11.677325
95852,7.199974
95853,6.2148056
95854,8.758879
95855,9.161164
95856,6.2148056
95857,11.950747
95858,11.1118145
95859,9.862056
95860,8.658925
95861,6.2148056
95862,7.7274866
95863,11.510788
95864,6.2148056
95865,9.438582
95866,13.207639
95867,12.775378
95868,9.497149
95869,9.259566
95870,6.2148056
95871,12.323848
95872,10.370543
95873,6.2148056
95874,10.235947
95875,11.5307255
95876,7.183275
95877,11.786445
95878,7.237398
95879,11.577214
95880,7.1871395
95881,11.969799
95882,8.147645
95883,12.14647
95884,6.2148056
95885,13.461831
95886,8.207963
95887,8.703295
95888,13.373856
95889,9.669011
95890,7.776146
95891,7.3727417
95892,9.715839
95893,9.439768
95894,11.538923
95895,13.055057
95896,6.2148056
95897,9.152865
95898,10.939856
95899,9.534859
95900,6.2148056
95901,7.9876966
95902,6.2148056
95903,9.260054
95904,7.368022
95905,6.2148056
95906,9.565717
95907,6.2148056
95908,8.864118
95909,6.2148056
95910,7.62278
95911,9.750947
95912,8.429342
95913,8.395245
95914,10.063669
95915,9.78039
95916,8.710374
95917,11.043857
95918,11.2628975
95919,8.572973
95920,6.2148056
95921,7.199974
95922,9.219664
95923,11.625463
95924,8.830744
95925,8.377446
95926,6.2148056
95927,10.210387
95928,8.293305
95929,6.2148056
95930,6.2148056
95931,9.7038765
95932,12.830016
95933,12.065558
95934,8.853338
95935,11.671332
95936,8.14865
95937,10.945966
95938,8.708441
95939,7.1731462
95940,8.190858
95941,10.145258
95942,10.526755
95943,10.590956
95944,7.6509
95945,6.2148056
95946,9.993024
95947,7.199974
95948,10.835562
95949,12.687588
95950,9.134687
95951,11.775009
95952,9.130385
95953,11.440782
95954,11.648384
95955,6.2148056
95956,10.400016
95957,8.552758
95958,9.586845
95959,9.710347
95960,6.2148056
95961,9.9318075
95962,12.974509
95963,9.180124
95964,6.2148056
95965,11.653297
95966,6.2148056
95967,11.414349
95968,8.562326
95969,9.1719
95970,9.668347
95971,11.673696
95972,7.199974
95973,7.494769
95974,11.466165
95975,11.9216
95976,9.330325
95977,9.549139
95978,10.931529
95979,9.185917
95980,7.1892815
95981,8.171442
95982,8.166071
95983,8.357741
95984,8.128583
95985,10.233544
95986,9.281127
95987,11.30397
95988,13.7806635
95989,9.487262
95990,8.510851
95991,6.2148056
95992,8.957058
95993,11.356973
95994,9.7622795
95995,13.602394
95996,10.695208
95997,10.15878
95998,11.537904
95999,9.11266
96000,11.145483
96001,9.496537
96002,9.481882
96003,11.788076
96004,10.748323
96005,10.207579
96006,9.536353
96007,7.055457
96008,7.04208
96009,12.624759
96010,11.932495
96011,9.324821
96012,8.632099
96013,9.587949
96014,8.002537
96015,6.2148056
96016,8.7261715
96017,11.201487
96018,6.2148056
96019,12.40471
96020,10.856832
96021,9.360078
96022,8.510576
96023,8.221642
96024,6.2148056
96025,10.192668
96026,10.510042
96027,10.119949
96028,7.379512
96029,9.479506
96030,8.259026
96031,11.229557
96032,7.521494
96033,6.2148056
96034,6.2148056
96035,6.2148056
96036,9.026672
96037,8.967436
96038,8.632714
96039,13.157084
96040,8.196399
96041,9.979118
96042,9.337502
96043,9.629383
96044,12.735008
96045,8.641759
96046,11.768837
96047,10.60728
96048,8.621133
96049,10.828315
96050,6.2148056
96051,10.51713
96052,11.836364
96053,12.699965
96054,11.650896
96055,9.44017
96056,6.2148056
96057,9.213388
96058,11.90132
96059,10.343695
96060,8.878324
96061,9.976425
96062,10.84183
96063,8.563018
96064,6.2148056
96065,10.672916
96066,6.2148056
96067,10.654997
96068,6.2148056
96069,8.306385
96070,12.802192
96071,8.807223
96072,9.507271
96073,7.81501
96074,6.2148056
96075,9.393825
96076,10.1403055
96077,7.954486
96078,12.504771
96079,8.941075
96080,11.882386
96081,7.230545
96082,7.445056
96083,9.310042
96084,8.0757885
96085,11.36786
96086,11.1295
96087,8.975364
96088,8.071341
96089,12.034187
96090,9.237436
96091,9.723836
96092,7.7532387
96093,8.544711
96094,9.877683
96095,9.734916
96096,12.259789
96097,12.277015
96098,8.642547
96099,8.304368
96100,6.2148056
96101,9.220043
96102,12.029141
96103,12.009899
96104,7.4617195
96105,12.017957
96106,11.798553
96107,9.308376
96108,7.0857143
96109,6.2148056
96110,7.920395
96111,12.279918
96112,7.429577
96113,7.9920216
96114,11.751301
96115,11.616654
96116,8.474745
96117,10.81274
96118,8.568774
96119,13.323195
96120,11.110677
96121,6.2148056
96122,6.2148056
96123,9.021914
96124,13.514152
96125,6.2148056
96126,9.146189
96127,7.7252083
96128,8.845049
96129,9.541604
96130,9.3389635
96131,6.2148056
96132,7.675994
96133,9.54748
96134,8.466088
96135,9.926352
96136,6.2148056
96137,8.9024515
96138,8.058966
96139,7.1823835
96140,9.573517
96141,11.775917
96142,9.112919
96143,12.717065
96144,11.562904
96145,8.620374
96146,12.325433
96147,6.2148056
96148,7.8752003
96149,10.27778
96150,10.232398
96151,10.435775
96152,10.687433
96153,8.556746
96154,9.582608
96155,8.301358
96156,9.031292
96157,7.5820007
96158,10.088588
96159,7.348111
96160,9.924564
96161,6.2148056
96162,9.082548
96163,9.481694
96164,6.2148056
96165,8.9354105
96166,10.098604
96167,6.2148056
96168,11.471997
96169,10.815099
96170,10.860252
96171,9.182362
96172,11.763032
96173,7.979947
96174,7.204012
96175,9.313091
96176,13.423953
96177,12.546603
96178,9.487969
96179,11.356248
96180,9.186796
96181,9.367409
96182,10.809012
96183,8.274418
96184,10.377227
96185,7.4823284
96186,13.015955
96187,9.521269
96188,7.2490644
96189,11.570541
96190,12.640325
96191,11.118571
96192,6.2148056
96193,8.003563
96194,12.549801
96195,10.257921
96196,8.589232
96197,6.2148056
96198,6.2148056
96199,9.631071
96200,9.91533
96201,9.6899
96202,9.355697
96203,10.89012
96204,10.100798
96205,10.755393
96206,8.387078
96207,11.138833
96208,6.2148056
96209,10.481371
96210,6.2148056
96211,10.610782
96212,13.107689
96213,8.835339
96214,8.486895
96215,6.2148056
96216,11.060617
96217,6.2148056
96218,12.740674
96219,6.9943314
96220,7.6579294
96221,13.076896
96222,11.319986
96223,11.631978
96224,11.392633
96225,7.199974
96226,6.2148056
96227,9.652178
96228,8.750788
96229,12.669442
96230,8.985244
96231,6.2148056
96232,7.6241035
96233,11.099003
96234,8.756936
96235,9.518662
96236,11.003755
96237,6.2148056
96238,11.895244
96239,7.3953495
96240,6.2148056
96241,8.183119
96242,9.691749
96243,8.466108
96244,12.676738
96245,11.929344
96246,7.1445513
96247,12.283866
96248,11.109005
96249,10.622591
96250,10.471094
96251,8.301458
96252,7.8623695
96253,7.379512
96254,10.329642
96255,6.2148056
96256,6.2148056
96257,10.752013
96258,6.2148056
96259,6.2148056
96260,9.814476
96261,8.246193
96262,13.529753
96263,11.671922
96264,9.900251
96265,9.761679
96266,10.274626
96267,6.2148056
96268,11.6193285
96269,6.2148056
96270,6.2148056
96271,7.677332
96272,9.680666
96273,12.594521
96274,6.2148056
96275,12.027147
96276,13.237802
96277,10.887163
96278,9.399191
96279,7.199974
96280,12.180962
96281,9.322579
96282,9.03829
96283,8.633117
96284,12.040186
96285,9.475328
96286,11.304185
96287,10.510998
96288,9.411969
96289,6.2148056
96290,8.128092
96291,7.6004515
96292,6.2148056
96293,9.545629
96294,11.171761
96295,6.2148056
96296,9.7566
96297,9.889965
96298,10.4095545
96299,10.156969
96300,9.612544
96301,9.754331
96302,12.619049
96303,10.009187
96304,9.680444
96305,11.32161
96306,9.5946045
96307,10.003196
96308,6.2148056
96309,12.739
96310,8.8922615
96311,8.90451
96312,8.322563
96313,9.689827
96314,11.005598
96315,8.025754
96316,7.849243
96317,10.554565
96318,9.520724
96319,11.146238
96320,10.107221
96321,8.572258
96322,8.687712
96323,8.472073
96324,7.668749
96325,10.044455
96326,10.284671
96327,8.103118
96328,9.605245
96329,6.951051
96330,8.200366
96331,6.2148056
96332,13.625794
96333,6.2148056
96334,9.559753
96335,11.27199
96336,6.2148056
96337,7.1392345
96338,9.642881
96339,11.166103
96340,8.601431
96341,9.50246
96342,9.2822695
96343,6.2148056
96344,11.038663
96345,10.290055
96346,8.398797
96347,9.523449
96348,8.838916
96349,8.697353
96350,6.2148056
96351,6.2148056
96352,8.860819
96353,8.762195
96354,10.683157
96355,6.2148056
96356,7.3430967
96357,8.142839
96358,9.341737
96359,12.095055
96360,11.146395
96361,9.308047
96362,8.625456
96363,7.199974
96364,7.183275
96365,6.2148056
96366,12.353009
96367,9.004162
96368,6.2148056
96369,12.093903
96370,6.2148056
96371,11.212677
96372,7.441366
96373,8.352417
96374,12.130047
96375,7.537016
96376,6.2148056
96377,8.708867
96378,9.017086
96379,10.324258
96380,7.2952003
96381,6.2148056
96382,10.707268
96383,13.2093935
96384,8.245541
96385,9.322528
96386,6.2148056
96387,10.014871
96388,10.551835
96389,9.090732
96390,6.2148056
96391,10.921699
96392,8.271508
96393,8.496646
96394,9.673322
96395,9.368888
96396,11.336532
96397,10.544137
96398,7.7746315
96399,7.950795
96400,10.10927
96401,7.656761
96402,11.552796
96403,10.0256
96404,12.16793
96405,9.905713
96406,9.749184
96407,9.653895
96408,9.071787
96409,10.269135
96410,8.763824
96411,7.6364946
96412,11.390055
96413,10.991195
96414,8.69591
96415,10.92772
96416,8.607444
96417,9.681852
96418,8.065107
96419,8.328493
96420,8.838942
96421,9.04099
96422,9.341012
96423,7.646308
96424,9.101974
96425,9.488432
96426,7.600466
96427,8.777279
96428,10.986389
96429,10.334149
96430,10.4879675
96431,10.2701645
96432,10.289458
96433,9.873765
96434,8.308952
96435,9.296284
96436,10.924686
96437,11.091586
96438,9.420939
96439,6.2148056
96440,11.322932
96441,6.2148056
96442,8.966832
96443,6.2148056
96444,13.463203
96445,10.147735
96446,11.205447
96447,11.075176
96448,9.214156
96449,11.050141
96450,11.745189
96451,8.914392
96452,11.945261
96453,12.707489
96454,10.3871565
96455,12.607366
96456,10.472049
96457,8.599755
96458,8.628713
96459,10.199002
96460,6.2148056
96461,6.2148056
96462,11.608184
96463,8.678475
96464,6.2148056
96465,9.404632
96466,9.407547
96467,9.373477
96468,7.230545
96469,9.838305
96470,12.885258
96471,10.386219
96472,9.322678
96473,8.752641
96474,11.191789
96475,9.358251
96476,11.930396
96477,12.712337
96478,11.331006
96479,6.2148056
96480,6.2148056
96481,9.477795
96482,9.039886
96483,6.2148056
96484,9.22456
96485,10.638233
96486,10.212892
96487,10.684553
96488,10.140619
96489,10.731185
96490,11.346921
96491,9.842138
96492,6.2148056
96493,12.552631
96494,8.90001
96495,10.2502985
96496,9.372193
96497,9.944219
96498,10.537963
96499,9.267372
96500,10.672207
96501,9.301683
96502,10.335233
96503,9.979341
96504,10.061533
96505,8.437932
96506,12.116849
96507,8.050395
96508,9.039242
96509,6.2148056
96510,9.981631
96511,8.042647
96512,6.2148056
96513,12.08527
96514,12.847945
96515,9.991265
96516,7.096816
96517,6.2148056
96518,11.189049
96519,9.939288
96520,10.329327
96521,7.199974
96522,9.5567255
96523,10.751408
96524,11.241575
96525,6.2148056
96526,8.208868
96527,12.1437845
96528,8.533251
96529,7.7151194
96530,9.347647
96531,12.390313
96532,7.92566
96533,10.603387
96534,6.2148056
96535,9.825171
96536,9.542954
96537,9.669876
96538,10.564864
96539,6.2148056
96540,10.199896
96541,8.0603
96542,10.237136
96543,9.889251
96544,11.386572
96545,13.565168
96546,7.8821754
96547,9.662829
96548,13.503684
96549,13.239522
96550,6.2148056
96551,11.542434
96552,9.979163
96553,6.2148056
96554,9.491631
96555,6.2148056
96556,7.4120874
96557,8.000307
96558,8.531694
96559,6.2148056
96560,9.719401
96561,12.007712
96562,10.136667
96563,6.2148056
96564,8.9520645
96565,8.94288
96566,9.185198
96567,12.076347
96568,11.452901
96569,8.521135
96570,9.160636
96571,8.615497
96572,9.148988
96573,12.723771
96574,9.248832
96575,10.642118
96576,9.828855
96577,6.2148056
96578,11.140283
96579,7.639287
96580,9.260643
96581,9.304516
96582,13.078718
96583,10.281017
96584,10.025498
96585,6.2148056
96586,7.7381535
96587,8.830604
96588,8.531074
96589,10.14917
96590,8.6973715
96591,8.877766
96592,7.832962
96593,8.900314
96594,9.97531
96595,6.2148056
96596,9.216119
96597,6.2148056
96598,9.072904
96599,9.960078
96600,13.169257
96601,9.167649
96602,7.3168316
96603,9.705911
96604,8.062113
96605,9.51519
96606,7.783393
96607,10.475055
96608,8.340446
96609,11.300029
96610,9.277571
96611,8.768674
96612,8.422183
96613,9.335496
96614,13.589205
96615,12.331223
96616,10.630067
96617,10.47462
96618,8.144611
96619,9.495425
96620,11.356716
96621,9.54404
96622,11.455336
96623,9.056171
96624,7.325656
96625,8.266552
96626,12.597438
96627,9.355109
96628,12.908878
96629,11.013077
96630,9.619986
96631,11.755464
96632,7.3297205
96633,11.7435
96634,9.660753
96635,8.945449
96636,8.139977
96637,9.222263
96638,9.382471
96639,10.377246
96640,6.2148056
96641,10.18398
96642,9.340499
96643,12.106842
96644,9.385201
96645,8.001984
96646,6.2148056
96647,8.886019
96648,8.931052
96649,6.2148056
96650,9.28616
96651,10.780734
96652,11.704427
96653,11.855344
96654,7.6668787
96655,7.20376
96656,9.46854
96657,9.675251
96658,12.65736
96659,6.2148056
96660,10.833016
96661,12.896869
96662,9.426507
96663,11.371715
96664,13.351047
96665,9.17759
96666,12.688805
96667,9.4233055
96668,9.25888
96669,8.764857
96670,6.2148056
96671,7.8917503
96672,7.3340807
96673,7.3005104
96674,6.2148056
96675,10.450066
96676,8.702135
96677,7.595253
96678,9.209359
96679,6.2148056
96680,10.422456
96681,7.5306864
96682,6.2148056
96683,11.9630995
96684,9.282701
96685,7.650382
96686,8.6349125
96687,7.5563354
96688,7.519374
96689,7.9580603
96690,10.152299
96691,8.873574
96692,13.276732
96693,10.475886
96694,7.165885
96695,10.235901
96696,13.277484
96697,10.560192
96698,9.399272
96699,9.395319
96700,10.333819
96701,7.587308
96702,7.0788946
96703,9.085929
96704,11.4506
96705,10.365397
96706,11.657673
96707,8.347528
96708,10.193167
96709,8.328911
96710,13.225091
96711,10.493838
96712,9.359775
96713,7.665717
96714,7.4120874
96715,9.07883
96716,6.2148056
96717,6.2148056
96718,9.332227
96719,10.148
96720,9.685151
96721,7.379512
96722,8.455822
96723,12.864401
96724,8.465431
96725,9.959273
96726,11.510666
96727,9.115933
96728,8.201672
96729,8.501707
96730,10.1679945
96731,10.088929
96732,6.2148056
96733,7.199974
96734,6.2148056
96735,6.2148056
96736,8.5548725
96737,9.624985
96738,10.830218
96739,6.2148056
96740,8.791763
96741,7.9591694
96742,9.292546
96743,6.2148056
96744,12.73787
96745,8.189944
96746,8.123279
96747,10.791156
96748,10.2223625
96749,12.365228
96750,9.16906
96751,6.2148056
96752,9.343976
96753,10.028937
96754,7.1571207
96755,11.069368
96756,8.640943
96757,10.207728
96758,11.583867
96759,9.715757
96760,6.2148056
96761,6.2148056
96762,7.388625
96763,9.090504
96764,12.678238
96765,8.761501
96766,11.329418
96767,9.205421
96768,6.2148056
96769,6.2148056
96770,7.379512
96771,7.6735554
96772,10.874839
96773,12.399527
96774,11.617584
96775,6.2148056
96776,9.364419
96777,10.273156
96778,7.378253
96779,6.2148056
96780,9.09264
96781,7.199974
96782,9.2786045
96783,8.787212
96784,7.243595
96785,10.074173
96786,11.3895645
96787,9.050609
96788,8.223898
96789,8.243881
96790,7.1546574
96791,9.675169
96792,11.437204
96793,6.2148056
96794,6.2148056
96795,7.548662
96796,8.386882
96797,7.6382065
96798,8.183218
96799,9.633528
96800,7.818269
96801,10.596746
96802,7.7973385
96803,8.325478
96804,13.785164
96805,9.725478
96806,9.736241
96807,9.816655
96808,6.961027
96809,8.41495
96810,10.852603
96811,6.2148056
96812,7.277112
96813,8.841102
96814,11.617142
96815,6.2148056
96816,9.351397
96817,10.866334
96818,8.053121
96819,9.126478
96820,6.2148056
96821,6.2148056
96822,6.2148056
96823,11.789412
96824,7.1731462
96825,9.630106
96826,6.2148056
96827,6.7314997
96828,12.661313
96829,7.640439
96830,9.346008
96831,6.2148056
96832,7.2423096
96833,6.2148056
96834,10.779546
96835,10.652907
96836,7.474124
96837,6.2148056
96838,6.2148056
96839,9.211599
96840,10.084586
96841,10.5924425
96842,7.204012
96843,7.9535103
96844,6.2148056
96845,8.799326
96846,6.2148056
96847,9.418264
96848,6.2148056
96849,8.836577
96850,8.4666
96851,10.223871
96852,8.200219
96853,8.744959
96854,9.332783
96855,6.2148056
96856,9.407395
96857,11.629557
96858,9.297291
96859,10.117617
96860,8.303188
96861,10.208882
96862,12.059143
96863,9.268599
96864,8.459831
96865,11.576111
96866,8.466837
96867,12.713383
96868,6.2148056
96869,11.62635
96870,12.369463
96871,6.2148056
96872,10.438947
96873,12.616446
96874,9.267453
96875,13.199853
96876,8.835676
96877,10.791241
96878,12.943834
96879,6.2148056
96880,10.55299
96881,8.887789
96882,9.918735
96883,11.398281
96884,6.896511
96885,9.090104
96886,8.960363
96887,12.466841
96888,9.385885
96889,6.2148056
96890,6.2148056
96891,10.568025
96892,10.403213
96893,10.688487
96894,8.853451
96895,9.582091
96896,7.648597
96897,11.849056
96898,10.267717
96899,11.846057
96900,6.2148056
96901,8.437462
96902,11.949354
96903,11.696844
96904,9.290958
96905,6.2148056
96906,8.35097
96907,9.648575
96908,10.599617
96909,9.549844
96910,11.793565
96911,8.5516815
96912,11.222843
96913,9.005011
96914,9.038357
96915,6.2148056
96916,11.441178
96917,12.053979
96918,7.204012
96919,9.909514
96920,6.2148056
96921,9.41191
96922,6.2148056
96923,8.998589
96924,6.2148056
96925,7.892414
96926,8.993165
96927,11.732196
96928,6.2148056
96929,8.100462
96930,9.377588
96931,8.917977
96932,9.588456
96933,10.245228
96934,6.2148056
96935,13.327799
96936,11.2639265
96937,7.4997387
96938,11.827314
96939,10.6579895
96940,8.614169
96941,9.596002
96942,9.291675
96943,11.069993
96944,8.193207
96945,8.75682
96946,12.530035
96947,8.810175
96948,7.622307
96949,6.2148056
96950,10.769025
96951,10.050098
96952,12.293666
96953,9.464675
96954,11.490519
96955,12.102509
96956,6.2148056
96957,11.224983
96958,7.6750546
96959,9.518929
96960,6.2148056
96961,9.2687235
96962,13.023907
96963,11.052819
96964,10.911437
96965,11.245438
96966,6.2148056
96967,6.2148056
96968,8.259127
96969,8.2201605
96970,6.8057513
96971,8.351295
96972,7.199974
96973,9.381924
96974,6.2148056
96975,9.221184
96976,6.2148056
96977,6.2148056
96978,11.439556
96979,6.2148056
96980,9.179345
96981,9.304673
96982,9.559152
96983,7.6328325
96984,8.380371
96985,10.587833
96986,7.199974
96987,11.370054
96988,12.614332
96989,10.570355
96990,9.1825075
96991,8.103103
96992,12.456285
96993,6.2148056
96994,8.779785
96995,11.236557
96996,13.100929
96997,7.3773346
96998,10.887027
96999,8.657753
97000,12.487335
97001,7.691613
97002,11.73263
97003,11.016787
97004,9.523846
97005,11.558954
97006,11.270007
97007,11.263447
97008,10.137334
97009,7.379512
97010,6.2148056
97011,10.3288
97012,8.638867
97013,9.655584
97014,12.234504
97015,10.419616
97016,11.602441
97017,9.58393
97018,7.183275
97019,8.236926
97020,10.952655
97021,10.007893
97022,6.2148056
97023,11.085681
97024,9.344215
97025,9.216664
97026,6.2148056
97027,9.035384
97028,10.930798
97029,12.183086
97030,9.033351
97031,10.124524
97032,10.607139
97033,10.337414
97034,11.447674
97035,9.434054
97036,10.237884
97037,9.536064
97038,9.263412
97039,6.2148056
97040,8.853924
97041,11.007908
97042,8.034926
97043,9.09155
97044,7.324589
97045,7.117532
97046,11.766039
97047,9.009327
97048,7.199974
97049,9.228746
97050,8.266349
97051,10.261999
97052,13.660605
97053,7.5339537
97054,8.926119
97055,11.718291
97056,9.356346
97057,11.919207
97058,10.871758
97059,8.826257
97060,14.000058
97061,9.87251
97062,7.122945
97063,6.2148056
97064,6.2148056
97065,6.2148056
97066,9.155758
97067,7.183275
97068,8.254806
97069,9.8604145
97070,6.2148056
97071,7.314228
97072,11.493524
97073,9.586514
97074,6.2148056
97075,8.830512
97076,8.752683
97077,12.765171
97078,7.709832
97079,9.36459
97080,9.227965
97081,6.2148056
97082,12.48087
97083,9.133885
97084,10.045262
97085,8.109635
97086,12.265776
97087,8.70332
97088,7.565506
97089,10.334944
97090,12.129254
97091,11.320827
97092,10.978099
97093,12.692849
97094,8.092602
97095,8.4408245
97096,10.063783
97097,6.2148056
97098,6.2148056
97099,9.560031
97100,9.077595
97101,6.2148056
97102,9.405612
97103,9.850726
97104,8.67358
97105,9.548297
97106,11.379121
97107,8.51907
97108,8.139195
97109,8.950945
97110,11.159483
97111,9.250709
97112,12.78325
97113,11.399588
97114,6.2148056
97115,9.20256
97116,9.351772
97117,6.2148056
97118,8.841813
97119,9.651853
97120,6.2148056
97121,9.763054
97122,10.768208
97123,9.326954
97124,10.031625
97125,9.509679
97126,12.240434
97127,9.737045
97128,7.2087393
97129,10.511458
97130,8.868794
97131,9.274118
97132,11.259237
97133,8.183172
97134,9.118162
97135,9.745585
97136,6.2148056
97137,7.199974
97138,9.408574
97139,10.041234
97140,8.074774
97141,9.44764
97142,10.036818
97143,9.637017
97144,10.212614
97145,9.282252
97146,9.660476
97147,8.762956
97148,6.2148056
97149,8.20974
97150,6.2148056
97151,10.705532
97152,8.64055
97153,8.423365
97154,7.6245375
97155,12.403734
97156,9.268097
97157,11.042869
97158,8.051064
97159,10.613688
97160,6.2148056
97161,11.829061
97162,10.973714
97163,7.697981
97164,9.830397
97165,9.556107
97166,7.0687504
97167,7.7307024
97168,12.25489
97169,9.475251
97170,9.506279
97171,11.035412
97172,9.377024
97173,9.310151
97174,11.125334
97175,8.368081
97176,8.533487
97177,8.43527
97178,9.706051
97179,7.3435
97180,6.2148056
97181,6.2148056
97182,10.36004
97183,7.114875
97184,7.283428
97185,10.383562
97186,10.979593
97187,11.089649
97188,9.210435
97189,9.842749
97190,11.47054
97191,11.147049
97192,9.184326
97193,9.012453
97194,10.431634
97195,9.388151
97196,6.2148056
97197,8.683819
97198,6.2148056
97199,7.6798916
97200,12.333747
97201,11.1201315
97202,12.578166
97203,8.6705065
97204,9.052592
97205,9.945208
97206,12.580267
97207,9.116399
97208,8.033883
97209,8.829068
97210,9.565115
97211,8.291845
97212,7.3103695
97213,10.533728
97214,12.43697
97215,10.588977
97216,11.27398
97217,11.602498
97218,6.2148056
97219,9.103927
97220,9.500932
97221,8.967402
97222,11.3644905
97223,8.244278
97224,11.021838
97225,11.801583
97226,11.375632
97227,6.2148056
97228,11.880732
97229,8.581837
97230,6.2148056
97231,9.202126
97232,8.016714
97233,11.231939
97234,11.007094
97235,7.614439
97236,7.199974
97237,10.938318
97238,10.713164
97239,8.774832
97240,8.993712
97241,10.5181875
97242,11.431382
97243,9.667926
97244,9.264497
97245,9.4862585
97246,8.256463
97247,6.2148056
97248,8.97882
97249,9.082685
97250,7.5473213
97251,8.597995
97252,8.329714
97253,9.03215
97254,12.788421
97255,8.5754795
97256,9.416223
97257,7.942086
97258,9.104206
97259,8.371979
97260,9.054483
97261,11.228289
97262,6.2148056
97263,9.672866
97264,10.827798
97265,9.962376
97266,10.52869
97267,7.5567884
97268,8.442026
97269,8.1718855
97270,10.000142
97271,6.2148056
97272,6.2148056
97273,8.369892
97274,10.489178
97275,10.101729
97276,10.539839
97277,8.903837
97278,12.5281515
97279,6.2148056
97280,8.111767
97281,11.259696
97282,10.459474
97283,10.462821
97284,9.2922125
97285,12.377307
97286,9.160258
97287,7.199974
97288,10.309423
97289,9.729841
97290,11.031688
97291,7.9293957
97292,6.2148056
97293,9.221378
97294,8.365926
97295,11.722295
97296,7.251073
97297,9.325713
97298,6.2148056
97299,8.838122
97300,7.00235
97301,6.2148056
97302,6.2148056
97303,6.2148056
97304,7.481325
97305,7.199974
97306,10.968747
97307,6.2148056
97308,11.005369
97309,11.1734
97310,9.30732
97311,8.58136
97312,11.23658
97313,9.652927
97314,13.3035965
97315,6.2148056
97316,6.2148056
97317,10.617289
97318,9.412889
97319,11.561284
97320,12.439052
97321,7.5862427
97322,9.283389
97323,6.2148056
97324,11.062668
97325,11.689469
97326,10.235411
97327,7.199974
97328,8.431593
97329,6.2148056
97330,7.2215643
97331,11.89335
97332,9.002166
97333,6.2148056
97334,6.2148056
97335,13.857272
97336,12.810434
97337,10.787081
97338,10.669842
97339,6.2148056
97340,6.82733
97341,8.720647
97342,10.755525
97343,9.333273
97344,7.658553
97345,9.640415
97346,9.484946
97347,9.287914
97348,10.948194
97349,6.2148056
97350,8.485684
97351,11.686638
97352,13.006351
97353,6.2148056
97354,11.865876
97355,7.183275
97356,12.9293
97357,14.386851
97358,9.687308
97359,9.892998
97360,12.339365
97361,11.997281
97362,7.281986
97363,9.870305
97364,9.600151
97365,11.496169
97366,9.169525
97367,12.622002
97368,10.296824
97369,13.43173
97370,9.291846
97371,9.956515
97372,9.359226
97373,9.289489
97374,11.689052
97375,12.867406
97376,6.2148056
97377,7.441615
97378,6.2148056
97379,9.276809
97380,8.131568
97381,9.112701
97382,9.930877
97383,10.126131
97384,7.718213
97385,10.87737
97386,6.2148056
97387,7.2474737
97388,6.2148056
97389,9.6332035
97390,10.6345825
97391,7.237502
97392,7.394253
97393,7.895179
97394,11.034356
97395,10.565049
97396,7.696971
97397,8.623992
97398,7.3840904
97399,11.124487
97400,6.7353477
97401,8.800546
97402,6.2148056
97403,9.302472
97404,7.4120874
97405,8.907809
97406,9.927588
97407,11.424573
97408,8.410224
97409,9.583885
97410,10.121756
97411,10.241148
97412,12.748648
97413,6.2148056
97414,13.835026
97415,8.504934
97416,8.473042
97417,7.4141617
97418,9.067461
97419,6.2148056
97420,10.888396
97421,10.814394
97422,6.2148056
97423,12.32292
97424,8.177986
97425,8.840401
97426,11.148729
97427,7.199974
97428,8.996493
97429,10.100231
97430,8.308691
97431,6.2148056
97432,7.199974
97433,8.940641
97434,8.134444
97435,10.316722
97436,8.903308
97437,9.9383335
97438,9.687497
97439,8.374978
97440,10.471701
97441,11.727425
97442,8.000884
97443,10.908623
97444,8.991671
97445,9.524138
97446,8.809829
97447,8.211468
97448,9.801942
97449,11.501625
97450,7.425126
97451,6.2148056
97452,6.2148056
97453,9.724624
97454,8.078684
97455,7.6316967
97456,9.956248
97457,9.409798
97458,10.876392
97459,12.254395
97460,7.722971
97461,7.233328
97462,11.068177
97463,6.2148056
97464,8.895953
97465,9.281112
97466,6.2148056
97467,11.66351
97468,10.39651
97469,12.16276
97470,12.50181
97471,8.429052
97472,12.456474
97473,10.190685
97474,10.408007
97475,8.671686
97476,11.848241
97477,7.583021
97478,8.581305
97479,6.2148056
97480,7.746726
97481,11.486918
97482,6.2148056
97483,11.057903
97484,13.704878
97485,6.2148056
97486,9.323487
97487,12.0539665
97488,10.489767
97489,7.823099
97490,13.850646
97491,11.18428
97492,6.2148056
97493,6.2148056
97494,9.836924
97495,12.877348
97496,9.706576
97497,9.693935
97498,6.2148056
97499,6.2148056
97500,7.8725643
97501,11.222328
97502,8.7508335
97503,7.7006216
97504,10.825937
97505,10.504531
97506,6.2148056
97507,6.2148056
97508,12.977002
97509,10.827849
97510,12.039788
97511,8.894038
97512,8.810381
97513,12.194564
97514,6.2148056
97515,6.2148056
97516,11.519997
97517,7.310261
97518,10.563403
97519,8.293419
97520,12.242808
97521,7.451745
97522,8.786696
97523,10.111483
97524,6.2148056
97525,10.421426
97526,6.2148056
97527,6.2148056
97528,8.254206
97529,10.730989
97530,8.328378
97531,9.439825
97532,6.2148056
97533,6.2148056
97534,9.621077
97535,8.105491
97536,11.9556875
97537,7.199974
97538,7.77732
97539,10.491216
97540,11.996289
